mp,statistic,metric,raw_value,preferred_direction,include,weight,years,summary,om_code,om_label,component,n_iter
HS-30 (MP47),Creduction,Mean catch reduction,2.74972673079917,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21_1,Movement (om21_1),Southern,500
PR-30 (MP48),Creduction,Mean catch reduction,5.05295400011404,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21_1,Movement (om21_1),Southern,500
HS+20 (MP29),FMSY,F / F[MSY],0.905928811194024,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HS-20 (MP43),FMSY,F / F[MSY],1.01276913838298,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HSsym (MP45),FMSY,F / F[MSY],0.938221742029933,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HS-30 (MP47),FMSY,F / F[MSY],0.975355169040561,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PR+20 (MP32),FMSY,F / F[MSY],0.633729367513724,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PR-20 (MP44),FMSY,F / F[MSY],0.630965042248394,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PRsym (MP46),FMSY,F / F[MSY],0.638306225362523,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PR-30 (MP48),FMSY,F / F[MSY],0.657276327056752,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HS+20 (MP29),IACC,IACC,4.86975546095263,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HS-20 (MP43),IACC,IACC,4.88901869042266,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HSsym (MP45),IACC,IACC,4.8616528564783,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HS-30 (MP47),IACC,IACC,4.87297262186599,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PR+20 (MP32),IACC,IACC,10.9420891621009,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PR-20 (MP44),IACC,IACC,10.599995052557,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PRsym (MP46),IACC,IACC,10.2207797080024,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PR-30 (MP48),IACC,IACC,11.4872402807712,lower is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HS+20 (MP29),SB0red,P(Kobe red),0.2644,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om21_1,Movement (om21_1),Southern,500
PR+20 (MP32),SB0red,P(Kobe red),0.0206,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om21_1,Movement (om21_1),Southern,500
HS-20 (MP43),SB0red,P(Kobe red),0.4374,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om21_1,Movement (om21_1),Southern,500
PR-20 (MP44),SB0red,P(Kobe red),0.0232,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om21_1,Movement (om21_1),Southern,500
HSsym (MP45),SB0red,P(Kobe red),0.3182,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om21_1,Movement (om21_1),Southern,500
PRsym (MP46),SB0red,P(Kobe red),0.024,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om21_1,Movement (om21_1),Southern,500
HS-30 (MP47),SB0red,P(Kobe red),0.3766,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om21_1,Movement (om21_1),Southern,500
PR-30 (MP48),SB0red,P(Kobe red),0.0266,lower is better,FALSE,1,2041-2050,Proportion across all 2041-2050 iteration-years,om21_1,Movement (om21_1),Southern,500
HS+20 (MP29),SBMSY,SB / SB[MSY],0.997800361316875,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HS-20 (MP43),SBMSY,SB / SB[MSY],0.924935484290207,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HSsym (MP45),SBMSY,SB / SB[MSY],0.974665665708649,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HS-30 (MP47),SBMSY,SB / SB[MSY],0.950132307513078,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PR+20 (MP32),SBMSY,SB / SB[MSY],1.21678749321949,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PR-20 (MP44),SBMSY,SB / SB[MSY],1.21914484942047,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PRsym (MP46),SBMSY,SB / SB[MSY],1.20997491986254,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PR-30 (MP48),SBMSY,SB / SB[MSY],1.20545284261111,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HS+20 (MP29),SSBbelow8dB0,SSB <8% dynamic B0 (%),0,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om21_1,Movement (om21_1),Southern,500
PR+20 (MP32),SSBbelow8dB0,SSB <8% dynamic B0 (%),0,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om21_1,Movement (om21_1),Southern,500
HS-20 (MP43),SSBbelow8dB0,SSB <8% dynamic B0 (%),0,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om21_1,Movement (om21_1),Southern,500
PR-20 (MP44),SSBbelow8dB0,SSB <8% dynamic B0 (%),0,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om21_1,Movement (om21_1),Southern,500
HSsym (MP45),SSBbelow8dB0,SSB <8% dynamic B0 (%),0,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om21_1,Movement (om21_1),Southern,500
PRsym (MP46),SSBbelow8dB0,SSB <8% dynamic B0 (%),0,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om21_1,Movement (om21_1),Southern,500
HS-30 (MP47),SSBbelow8dB0,SSB <8% dynamic B0 (%),0,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om21_1,Movement (om21_1),Southern,500
PR-30 (MP48),SSBbelow8dB0,SSB <8% dynamic B0 (%),0,lower is better,TRUE,1,2041-2050,Proportion of valid 2041-2050 iteration-years with SSB strictly below 8% of dynamic unfished SSB (previous Blim),om21_1,Movement (om21_1),Southern,500
HS+20 (MP29),VB2025,VB / VB[2025],1.19595946655054,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HS-20 (MP43),VB2025,VB / VB[2025],1.06437172749462,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HSsym (MP45),VB2025,VB / VB[2025],1.15398982851242,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HS-30 (MP47),VB2025,VB / VB[2025],1.10918354996634,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PR+20 (MP32),VB2025,VB / VB[2025],1.602462804474,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PR-20 (MP44),VB2025,VB / VB[2025],1.58757265249925,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PRsym (MP46),VB2025,VB / VB[2025],1.5815856928541,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PR-30 (MP48),VB2025,VB / VB[2025],1.56852891777291,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HS+20 (MP29),VBMSY,VB / VB[MSY],0.408239019928736,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HS-20 (MP43),VBMSY,VB / VB[MSY],0.365431378641226,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HSsym (MP45),VBMSY,VB / VB[MSY],0.393725167664751,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HS-30 (MP47),VBMSY,VB / VB[MSY],0.379732668399477,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PR+20 (MP32),VBMSY,VB / VB[MSY],0.54125899977487,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PR-20 (MP44),VBMSY,VB / VB[MSY],0.539332368238755,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PRsym (MP46),VBMSY,VB / VB[MSY],0.535308965562221,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
PR-30 (MP48),VBMSY,VB / VB[MSY],0.535598344169491,higher is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),Southern,500
HS+20 (MP29),C,Catch,224.22832337455,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),North,500
HS-20 (MP43),C,Catch,222.114976815006,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),North,500
HSsym (MP45),C,Catch,223.213815751493,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),North,500
HS-30 (MP47),C,Catch,222.58098460406,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),North,500
PR+20 (MP32),C,Catch,211.850571977422,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),North,500
PR-20 (MP44),C,Catch,211.938086181362,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),North,500
PRsym (MP46),C,Catch,211.144334305839,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),North,500
PR-30 (MP48),C,Catch,216.568268423796,higher is better,TRUE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),North,500
HS+20 (MP29),CatchDrop20,Advice reductions >19% (%),0,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om21_1,Movement (om21_1),North,500
HS-20 (MP43),CatchDrop20,Advice reductions >19% (%),0.00183333333333333,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om21_1,Movement (om21_1),North,500
HSsym (MP45),CatchDrop20,Advice reductions >19% (%),0,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om21_1,Movement (om21_1),North,500
HS-30 (MP47),CatchDrop20,Advice reductions >19% (%),0.00141666666666667,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om21_1,Movement (om21_1),North,500
PR+20 (MP32),CatchDrop20,Advice reductions >19% (%),0,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om21_1,Movement (om21_1),North,500
PR-20 (MP44),CatchDrop20,Advice reductions >19% (%),0.127333333333333,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om21_1,Movement (om21_1),North,500
PRsym (MP46),CatchDrop20,Advice reductions >19% (%),0,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om21_1,Movement (om21_1),North,500
PR-30 (MP48),CatchDrop20,Advice reductions >19% (%),0.0935833333333333,lower is better,TRUE,1,2027-2050 (advice comparisons 2026-2049),Proportion across all valid consecutive saved HCR-advice comparisons and all iterations; advice falls strictly more than 19%; no biomass or near-20% exclusions; first saved advice has no predecessor,om21_1,Movement (om21_1),North,500
HS+20 (MP29),Creduction,Mean catch reduction,5.26722399178435,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21_1,Movement (om21_1),North,500
PR+20 (MP32),Creduction,Mean catch reduction,6.43897761261867,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21_1,Movement (om21_1),North,500
HS-20 (MP43),Creduction,Mean catch reduction,5.3313114525692,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21_1,Movement (om21_1),North,500
PR-20 (MP44),Creduction,Mean catch reduction,6.37873023011959,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21_1,Movement (om21_1),North,500
HSsym (MP45),Creduction,Mean catch reduction,5.27745533403578,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21_1,Movement (om21_1),North,500
PRsym (MP46),Creduction,Mean catch reduction,6.32626045736334,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21_1,Movement (om21_1),North,500
HS-30 (MP47),Creduction,Mean catch reduction,5.314999907997,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21_1,Movement (om21_1),North,500
PR-30 (MP48),Creduction,Mean catch reduction,6.49376869151997,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2026-2050 mean reductions,om21_1,Movement (om21_1),North,500
HS+20 (MP29),FMSY,F / F[MSY],51.0514461382362,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),North,500
HS-20 (MP43),FMSY,F / F[MSY],51.7129287748991,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),North,500
HSsym (MP45),FMSY,F / F[MSY],51.2412818308392,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),North,500
HS-30 (MP47),FMSY,F / F[MSY],51.4860112164356,lower is better,FALSE,1,2041-2050,Median across iteration-specific 2041-2050 means,om21_1,Movement (om21_1),North,500
